borrower_id,age,location,employment_type,borrower_type,credit_score,traditional_payment_history_pct,credit_inquiries,utility_on_time_pct,rent_avg_days_late,mobile_disconnects,avg_bank_balance,overdraft_events,job_tenure_months,monthly_income,income_fluctuation_pct,existing_debt,is_default,savings_ratio,debt_to_income_ratio,income_stability_score,is_gig_worker,payment_reliability_score
B_001015,30,Suburban,Gig Worker,Traditional,609.8968772351257,71.55625644770652,1.0,0.9139069365189373,0.12448810488744068,0.16666666666666666,0.0005871101651785648,0.3333333333333333,0.10465116279069767,5783.4,7.19,9191.21,0,5.272376085452948e-05,0.01375650156016446,0.8561712342468495,1,0.8862737034599031
B_001016,37,Urban,Gig Worker,Thin File,,,,0.8492328740187409,0.04047663285422251,0.16666666666666666,0.004497556941401221,0.16666666666666666,0.3575581395348837,3716.0,13.98,13721.02,0,0.0006283374738298721,0.03197687189246738,0.7203440688137628,1,0.8791401138197703
B_001017,42,Urban,Salaried,Thin File,,,,0.8349750810479692,0.14396185820947544,0.0,0.00043851363606005485,0.0,0.15988372093023256,4904.01,8.84,255.24,0,4.671941534287321e-05,0.0004371358942647188,0.8231646329265854,0,0.8742989830611418
B_001018,21,Urban,Self-Employed,Thin File,,,,0.5809829003326468,0.25559332936172524,0.0,0.0011838808371191889,0.5,0.005813953488372093,1894.96,20.7,2578.26,1,0.00032694388764688953,0.011771115912125226,0.5859171834366874,0,0.7138134513578058
B_001019,27,Suburban,Salaried,Traditional,645.8212092147079,85.02783113746823,4.0,0.7214876965027017,0.06297728885762982,0.16666666666666666,0.0011028263320712784,0.16666666666666666,0.0029069767441860465,687.99,1.15,998.72,0,0.0008411417944407944,0.012548230188127854,0.9769953990798159,0,0.8085173282607285
B_001020,20,Urban,Self-Employed,Thin File,,,,0.7442041875499507,0.4470419373410297,0.3333333333333333,0.01451179314515305,0.0,0.06686046511627906,3378.84,11.12,2122.43,0,0.0022275036957674376,0.005428282438317991,0.7775555111022205,0,0.6713228459059997
B_001021,58,Suburban,Salaried,Traditional,719.6278196146965,52.482985232038125,2.0,0.8044657586089826,0.050034486441936324,0.0,0.03749422025535573,0.3333333333333333,0.08430232558139535,1862.2,5.72,32285.15,0,0.01043775794082225,0.15015272239645788,0.8855771154230847,0,0.8872225333719104
B_001022,62,Suburban,Salaried,Traditional,540.7217393618761,76.03854162952221,3.0,0.8560962517101507,0.1745455365667221,0.16666666666666666,0.0014583492855678203,0.16666666666666666,0.0029069767441860465,1930.36,0.05,4292.67,0,0.00039461352926708945,0.019247853826955024,0.9989997999599922,0,0.8423511315517254
B_001023,35,Suburban,Gig Worker,Thin File,,,,0.5651650423156255,0.02754778216413717,0.0,8.879921511032066e-05,0.0,0.1686046511627907,616.82,34.63,7333.54,0,8.714958887228903e-05,0.10285447551526077,0.3072614522904584,1,0.7743181865085715
B_001024,64,Rural,Self-Employed,Traditional,705.7569669707157,89.44670929460892,0.0,0.9352454178082307,0.03950072471376859,0.0,0.00024189990455460083,0.0,0.11337209302325581,2904.98,32.57,379.01,0,4.474112277221444e-05,0.0011164600479276856,0.3484696939387881,0,0.9557724914899848
B_001025,53,Rural,Salaried,Traditional,605.2887892790374,95.33945977497427,3.0,0.8521981687500165,0.1816167228132532,0.0,0.002023937309099266,0.16666666666666666,0.04941860465116279,6115.31,5.24,88.26,0,0.0001715962684595653,0.00011123112075055587,0.8951790358071616,0,0.8716140675310322
B_001026,64,Rural,Salaried,Traditional,842.3643830736905,86.21374658781795,5.0,0.7681010211005341,0.003257053823240847,0.0,0.0011172355689505523,0.0,0.2965116279069767,2082.73,5.33,770.79,0,0.00028077145628263925,0.003191887088628897,0.8933786757351472,0,0.8830733944032947
B_001027,39,Urban,Salaried,Traditional,689.0303010922067,80.78064806510793,0.0,0.8998032846158007,0.029113329490589597,0.0,0.005446018973439088,0.0,0.20930232558139533,807.19,8.72,12981.08,0,0.003503399152791649,0.13918232284100268,0.8255651130226047,0,0.9411676434607235
B_001028,51,Urban,Gig Worker,Traditional,619.729892833798,96.25260604053372,3.0,0.7770209174678907,0.1200071230011888,0.3333333333333333,0.014334683854515296,0.16666666666666666,0.03488372093023256,1124.18,37.52,5774.53,1,0.00661221851317644,0.04446205009535588,0.24944988997799578,1,0.7858416551669221
B_001029,64,Urban,Salaried,Thin File,,,,0.761785774613653,0.06297728885762982,0.16666666666666666,0.008131272998604383,0.6666666666666666,0.11046511627906977,1137.47,2.61,727.33,1,0.003709638357506436,0.005522732149879528,0.9477895579115825,0,0.8286663673162042
B_001030,25,Rural,Unemployed,Thin File,,,,0.6039631128886025,0.07659104358757819,0.0,0.0012866409111578017,0.16666666666666666,0.14244186046511628,1176.85,44.98,2279.45,0,0.0005723682604537303,0.01675759948495575,0.10022004400880191,0,0.7790042433680278
B_001031,57,Rural,Salaried,Thin File,,,,0.7792755395162224,0.036616541237560994,0.0,0.0028196451255640674,0.0,0.311046511627907,2868.67,3.85,1571.18,0,0.0005110990275805787,0.004731040039344777,0.9229845969193842,0,0.8786528073868429
B_001032,66,Rural,Salaried,Traditional,710.3939342633365,69.3409416357595,2.0,0.8786805479781526,0.07523187583619284,0.0,0.016192680560119445,0.3333333333333333,0.17151162790697674,9190.53,3.91,239.39,0,0.0009130172081914426,0.00021188376353468036,0.9217843568713746,0,0.9167707112382184
B_001033,61,Urban,Gig Worker,Thin File,,,,0.5999317235308294,0.06297728885762982,0.5,0.00021897148660667546,0.0,0.11627906976744186,4780.76,23.92,1659.49,1,2.4153191558437722e-05,0.0029937519958321292,0.5215043008601721,1,0.6810726751081256
B_001034,36,Rural,Salaried,Traditional,685.6158233219603,87.73010492366332,0.0,0.770609987980701,0.006323004644071285,0.0,0.00662606821715898,0.3333333333333333,0.2616279069767442,9520.08,6.26,5904.05,0,0.00036036488389627893,0.0053601258475217016,0.8747749549909982,0,0.883408092597129
B_001035,59,Urban,Salaried,Traditional,629.129128169323,85.56076131073749,1.0,0.4973639356026704,0.0011866171377363424,0.0,0.0012545207452147526,0.3333333333333333,0.07848837209302326,7616.61,0.79,2812.15,1,8.51276238462482e-05,0.0031854357340426144,0.9841968393678737,0,0.7483259826600144
B_001036,58,Urban,Salaried,Thin File,,,,0.8781918690699814,0.030152795753640372,0.0,0.006845712270692128,0.0,0.055232558139534885,1676.71,5.19,217.17,1,0.002119534016916763,0.001107968381847829,0.8961792358471696,0,0.9300500958088986
B_001037,54,Urban,Self-Employed,Traditional,616.2975359691634,69.80564149745723,1.0,0.8856395864894264,0.0858506784933194,0.0,0.001226395219198631,0.3333333333333333,0.026162790697674417,2256.04,10.94,121.44,0,0.00028418207353278106,0.00045246117687225385,0.7811562312462494,0,0.9170645896967173
B_001038,23,Urban,Self-Employed,Thin File,,,,0.7583451795950178,0.06297728885762982,0.0,0.003098740019234191,0.16666666666666666,0.023255813953488372,3621.51,18.72,7855.0,1,0.0004445386201085606,0.01877789197483939,0.6255251050210044,0,0.8602794031402199
B_001039,69,Suburban,Gig Worker,Thin File,,,,0.8406698646379669,0.1037989532390666,0.0,0.0007432679770159017,0.0,0.13372093023255813,3112.35,39.12,2544.93,0,0.00012516938869944127,0.007070162212499524,0.21744348869773966,1,0.8891952463472634
B_001040,43,Urban,Gig Worker,Thin File,,,,0.7837294936040892,0.05507373144867836,0.16666666666666666,0.005836923023431274,0.16666666666666666,0.09011627906976744,2080.67,9.44,5535.82,1,0.0014566751071272304,0.023032407697274795,0.8111622324464896,1,0.8420092940341077
B_001041,51,Urban,Self-Employed,Traditional,672.3886175361005,56.47790856051984,2.0,0.7199192018802124,0.09230170366234886,0.0,0.0019311842156939252,0.0,0.1947674418604651,7290.81,38.23,11306.5,0,0.0001371115433730106,0.013423806009640118,0.23524704940988217,0,0.8322690898414016
B_001042,62,Suburban,Salaried,Traditional,808.9816097306903,63.64137896811394,3.0,0.8493318408142801,0.05195765766784325,0.3333333333333333,0.010740690007605917,0.16666666666666666,0.1308139534883721,1713.04,5.94,277.74,0,0.003252867088983447,0.001390434591969065,0.8811762352470496,0,0.8424119564401205
B_001043,23,Rural,Salaried,Thin File,,,,0.6120615492118112,0.06297728885762982,0.16666666666666666,0.020427773353668768,0.16666666666666666,0.04941860465116279,5728.58,4.65,2040.32,0,0.00184880460152377,0.0030722422640670688,0.9069813962792559,0,0.7538042546152834
B_001044,54,Suburban,Gig Worker,Thin File,,,,0.8726606145499222,0.007889653541107763,0.0,0.004388478814416957,0.0,0.13372093023255813,417.46,23.44,827.72,0,0.005457155632665142,0.017128091104762877,0.531106221244249,1,0.9339634112126287
B_001045,50,Urban,Unemployed,Traditional,553.7690701578958,92.40188833359318,1.0,0.7520492909834215,0.006682059776664768,0.0,0.0006199232788640402,0.3333333333333333,0.11046511627906977,2254.44,20.04,987.93,1,0.00014495773422999172,0.003782162547288229,0.5991198239647932,0,0.8740200275587113
B_001046,39,Rural,Salaried,Thin File,,,,0.7521802118377318,0.2861226455348425,0.0,0.0011930929659302663,0.5,0.19186046511627908,2239.52,4.74,753.27,0,0.00027858066180348447,0.002899787131307005,0.9051810362072417,0,0.7902533122584132
B_001047,38,Rural,Salaried,Traditional,775.0894972663132,64.02046592321238,0.0,0.8650713900719128,0.03387280436268153,0.0,0.002731844570435478,0.16666666666666666,0.1308139534883721,2982.79,7.35,661.19,0,0.0004762395557460018,0.001906558329763376,0.8529705941188241,0,0.922373853727152
B_001048,23,Urban,Salaried,Thin File,,,,0.8379717822225621,0.027329735569797155,0.16666666666666666,0.03380368248327362,0.0,0.0029069767441860465,837.11,4.45,668.67,0,0.020922604817213402,0.006900355141207413,0.9109821964392879,0,0.8774536371070085
B_001049,23,Suburban,Salaried,Traditional,686.7210838497384,86.9709800656874,2.0,0.7632685917169267,0.1097165240192072,0.0,0.0029889893253234553,0.0,0.09302325581395349,3688.27,3.49,1646.01,0,0.000421043655064492,0.0038527097026524763,0.9301860372074418,0,0.8487193386527012
B_001050,65,Urban,Salaried,Thin File,,,,0.768536064055638,0.1147102968976367,0.0,0.0038339983355802844,0.3333333333333333,0.19767441860465115,972.66,8.45,979.29,0,0.0020492899112826593,0.008702508981307401,0.8309661932386478,0,0.849854942958528
B_001051,21,Urban,Self-Employed,Traditional,602.8074195672475,65.64235073751478,1.0,0.8349353326526585,0.018728257365164026,0.0,0.015754941395065628,0.16666666666666666,0.11046511627906977,26203.35,21.54,3849.29,0,0.00031067993152119765,0.001259200686100251,0.5691138227645531,0,0.9118491891167799
B_001052,47,Suburban,Salaried,Traditional,814.4628522291363,86.29646131312823,1.0,0.7500872082770145,0.012770494871101937,0.0,0.031080560902066328,0.0,0.10755813953488372,1928.59,8.38,326.87,0,0.008355097987270254,0.001454221937274005,0.8323664732946592,0,0.8712124556771765
B_001053,28,Rural,Gig Worker,Thin File,,,,0.6796686381925063,0.15519897898475274,0.0,0.004855219880572902,0.0,0.07848837209302326,6914.55,5.03,2050.71,0,0.00036388956861024764,0.0025560228872212004,0.8993798759751952,1,0.7932746254008274
B_001054,47,Urban,Gig Worker,Thin File,,,,0.821668043230745,0.2208276174435783,0.0,0.009230491926251855,0.3333333333333333,0.026162790697674417,2607.09,39.28,249.33,0,0.0018370601653503401,0.0008146548007422521,0.2142428485697141,1,0.8445857363822991
B_001055,48,Rural,Unemployed,Traditional,742.6993184131023,73.29268315777402,1.0,0.5299149631209412,0.025558152658101366,0.16666666666666666,0.007654137716312045,0.16666666666666666,0.09593023255813954,6866.25,12.54,382.5,0,0.0005777953265352693,0.0004688764614253956,0.7491498299659936,0,0.7239567024297069
B_001056,41,Rural,Salaried,Thin File,,,,0.7926177193339647,0.016372689533835694,0.0,0.00027179856155869545,0.0,0.21511627906976744,704.53,3.31,929.54,0,0.0002106343222472306,0.011403975940197849,0.9337867573514704,0,0.8913970528068316
B_001057,26,Rural,Salaried,Traditional,624.6722633676882,85.4218113255268,2.0,0.6566770706070791,0.10906372839046365,0.0,0.003893652983876798,0.0,0.125,2797.05,7.35,868.25,0,0.0007232475665441606,0.0026753509199834726,0.8529705941188241,0,0.7956194167864004
B_001058,20,Urban,Salaried,Thin File,,,,0.7165890184005727,0.10022920546745398,0.0,0.01733987592852195,0.0,0.046511627906976744,2822.63,9.43,1662.81,0,0.003185902613135906,0.005089635037554886,0.8113622724544909,0,0.8282257475600501
B_001059,68,Rural,Salaried,Traditional,664.6538836490603,84.2921896903682,2.0,0.3693745890738106,0.10058333162462167,0.0,0.0010585388190038636,0.16666666666666666,0.18895348837209303,3154.77,3.13,4960.34,0,0.0001752698884230534,0.013608021138145934,0.9373874774954993,0,0.6545122950495188
B_001060,48,Urban,Salaried,Thin File,,,,0.81782596057685,0.11597489757923964,0.0,0.010144408475248182,0.3333333333333333,0.14825581395348836,466.75,0.58,4484.67,0,0.011262658839583588,0.08307575397602145,0.9883976795359073,0,0.874120511014653
B_001061,57,Suburban,Gig Worker,Traditional,573.0914855176376,72.09369584494651,1.0,0.6729451662823511,0.12008747513194935,0.16666666666666666,0.002412151091385561,0.3333333333333333,0.023255813953488372,1818.83,15.42,1037.31,0,0.0006906494710832864,0.004925955180001077,0.6915383076615325,1,0.7671130072682575
B_001062,54,Urban,Salaried,Thin File,,,,0.6844880433813351,0.1383557379823381,0.16666666666666666,0.009352450728918865,0.3333333333333333,0.30523255813953487,3063.61,2.97,9957.29,0,0.0015838281968165115,0.028143786110809654,0.9405881176235249,0,0.7674039669626327
B_001063,53,Urban,Unemployed,Thin File,,,,0.572807850469448,0.006120967283892833,0.0,0.010429515709624651,0.0,0.2063953488372093,4791.1,3.54,544.13,0,0.0011289148175516255,0.0009702013868549859,0.9291858371674335,0,0.7845676350495561
B_001064,41,Suburban,Gig Worker,Traditional,764.5298558016384,94.63196141032508,2.0,0.6172894370818924,0.3196291631482304,0.16666666666666666,0.031685748850995836,0.16666666666666666,0.011627906976744186,2553.57,24.06,1098.76,0,0.006433505249118183,0.0037136515262485366,0.5187037407481498,1,0.6794226362631437
B_001065,48,Urban,Gig Worker,Thin File,,,,0.8478332006174883,0.04705234534949183,0.16666666666666666,0.004486082542019281,0.16666666666666666,0.011627906976744186,584.23,19.33,895.07,1,0.003988136162647327,0.013240581586175549,0.6133226645329068,1,0.8764675633705634
B_001066,23,Urban,Gig Worker,Thin File,,,,0.8181315114526265,0.04195195749444274,0.0,0.0017356710482499718,0.16666666666666666,0.313953488372093,5605.79,12.6,2359.36,0,0.00016065855907744582,0.0036329570357263525,0.7479495899179838,1,0.8964801684779804
B_001067,19,Urban,Salaried,Thin File,,,,0.7505850083519097,0.06297728885762982,0.0,0.0015922308655677508,0.0,0.020348837209302327,2684.38,3.06,863.45,0,0.0003092682871069071,0.0027726896798657,0.9387877575515104,0,0.8563993175186659
B_001068,37,Suburban,Gig Worker,Traditional,687.3056738433548,84.01635157031066,2.0,0.8264750266062627,0.023157674510025875,0.16666666666666666,0.00020747670640878222,0.16666666666666666,0.36627906976744184,1786.61,33.08,1126.01,0,6.362548185847065e-05,0.0054450022287936915,0.3382676535307063,1,0.8729568776167902
B_001069,45,Urban,Salaried,Traditional,714.99831914249,65.82938649550255,2.0,0.6862241633280556,0.06516362356338153,0.5,0.0011665163819266264,0.16666666666666666,0.04941860465116279,2032.24,9.48,1677.79,0,0.00030034623133906666,0.007137373450514515,0.8103620724144829,0,0.7235629945950133
B_001070,28,Rural,Gig Worker,Thin File,,,,0.6045361836385541,0.06525361646360564,0.0,0.0019655666522078365,0.0,0.0029069767441860465,1763.86,27.37,5919.57,1,0.0005809967405373418,0.02905381450135422,0.45249049809962005,1,0.7826920068801952
B_001071,21,Urban,Salaried,Thin File,,,,0.6145455326292477,0.023230452237578796,0.16666666666666666,0.002126962333745277,0.0,0.029069767441860465,2765.93,4.88,806.43,0,0.00040032037655455584,0.002511971738167215,0.9023804760952192,0,0.766970297310017
B_001072,32,Urban,Salaried,Traditional,719.9067462622636,71.49147909261255,1.0,0.963964020333937,0.05934303013970425,0.0,0.0017717654733039945,0.3333333333333333,0.11627906976744186,3948.45,9.93,2104.69,0,0.00023340492274120546,0.004604467095179974,0.8013602720544108,0,0.9641791011250571
B_001073,23,Urban,Salaried,Traditional,742.03314907951,76.17435872935793,2.0,0.8381864594208891,0.07142901191963656,0.3333333333333333,0.0010055283167082602,0.16666666666666666,0.22965116279069767,11407.39,6.48,816.44,0,4.505803284302861e-05,0.0006063723543393418,0.8703740748149631,0,0.8309978594678868
B_001074,66,Urban,Salaried,Traditional,537.7377518995946,78.61059725500662,1.0,0.6886106718770159,0.03988835329891993,0.0,0.00602014655885514,0.0,0.07848837209302326,3567.16,5.03,1841.78,0,0.0008758675717406303,0.004459426464047684,0.8993798759751952,0,0.8323388299488319
B_001075,47,Urban,Salaried,Thin File,,,,0.6710606981906053,0.12656662231545776,0.0,0.010617386071085963,0.16666666666666666,0.2703488372093023,3978.76,7.66,191.19,1,0.001384110589070169,0.0004025056167624691,0.8467693538707743,0,0.7975603624006653
B_001076,55,Urban,Salaried,Traditional,704.4167233667614,73.68073828385779,3.0,0.6685696110886429,0.13937546212231436,0.0,0.02440085037731718,0.0,0.2877906976744186,4072.28,7.72,4228.32,0,0.0031069131055258066,0.008982258002307739,0.8455691138227648,0,0.7924721669076271
B_001077,68,Rural,Gig Worker,Traditional,713.2918544415433,94.8426110924502,3.0,0.7433717923935341,0.01680551968044073,0.0,0.0002660307906437951,0.0,0.05232558139534883,2667.28,10.33,482.82,0,5.354118736998113e-05,0.001554311144760391,0.793358671734347,1,0.8666442402926349
B_001078,19,Suburban,Salaried,Traditional,666.3290990572837,76.35436383828282,1.0,0.591212120501588,0.09165725936943915,0.0,0.4833032305284894,0.0,0.03488372093023256,3845.73,3.06,255.48,0,0.06514797075641186,0.0005617411014443975,0.9387877575515104,0,0.7681088824399622
B_001079,32,Urban,Salaried,Thin File,,,,0.5547886812552502,0.10450283381488638,0.0,0.006065636540063824,0.16666666666666666,0.0029069767441860465,1561.39,1.51,13858.35,0,0.002017190855701216,0.07685530009162034,0.9697939587917583,0,0.7460434904831592
B_001080,28,Urban,Salaried,Traditional,622.4074876255386,79.43911014749678,2.0,0.8244814591987514,0.5751871965438148,0.16666666666666666,0.09743201922791396,0.3333333333333333,0.07267441860465117,1677.83,2.06,3349.92,0,0.030096531831730246,0.01727866691472246,0.9587917583516705,0,0.706351237302898
B_001081,25,Rural,Salaried,Thin File,,,,0.5909873506534123,0.16179462693907523,0.0,0.003861288248142304,0.0,0.09883720930232558,3420.9,1.52,784.17,0,0.0005862314170441463,0.0019721455916955556,0.969593918783757,0,0.7469552872449836
B_001082,43,Urban,Salaried,Traditional,758.6509681044525,83.58885415326363,3.0,0.7600221389369549,0.06297728885762982,0.16666666666666666,0.0017322063095378407,0.16666666666666666,0.005813953488372093,8277.01,6.7,234.57,1,0.00010814585835872431,0.00023174579582120657,0.865973194638928,0,0.8277845494778553
B_001083,68,Urban,Self-Employed,Traditional,589.2502717344397,69.70083246523042,1.0,0.8186142040183173,0.13078021496230885,0.0,0.0028212959716563176,0.16666666666666666,0.08430232558139535,9317.66,44.37,2901.41,0,0.00015651270543753264,0.0026844457760953127,0.11242248449689951,0,0.8700730375204659
B_001084,62,Suburban,Salaried,Traditional,667.1636909508991,71.34930567904179,0.0,0.8896143499047638,0.07081763085705262,0.0,0.002657210022412987,0.0,0.2180232558139535,10905.18,1.89,924.53,1,0.00012572486422420039,0.000720821342590242,0.9621924384876976,0,0.9235618856952661
B_001085,61,Suburban,Salaried,Thin File,,,,0.6949806964841304,0.054106900108167356,0.0,0.00848742775739549,0.5,0.2965116279069767,459.14,3.63,2445.98,0,0.009581732290148968,0.046053476944264975,0.9273854770954193,0,0.831258278209615
B_001086,22,Suburban,Salaried,Traditional,806.9607423900864,95.017878587619,1.0,0.7718534010596538,0.04834122781282814,0.3333333333333333,0.005313747477899502,0.0,0.1511627906976744,2641.55,2.53,14028.97,0,0.001044540865612412,0.04599407779506319,0.9493898779755954,0,0.8047576655193118
B_001087,23,Urban,Salaried,Thin File,,,,0.7300831344199052,0.15825269282952556,0.0,0.004406638121431714,0.0,0.0755813953488372,3380.39,3.1,731.8,0,0.0006768985811699466,0.0018617180930759487,0.9379875975195042,0,0.817565759361095
B_001088,43,Urban,Salaried,Traditional,655.1634829694348,76.28942905286532,1.0,0.48671559199141023,0.06297728885762982,0.16666666666666666,0.011420390219662192,0.3333333333333333,0.023255813953488372,1782.71,6.09,1747.52,0,0.0033233463178526878,0.008476567733613001,0.8781756351270256,0,0.691131276005083
B_001089,21,Suburban,Gig Worker,Thin File,,,,0.7366396057264838,0.10129682609195703,0.0,0.0013808002808639486,0.5,0.06976744186046512,3566.04,23.44,507.41,1,0.00020174537084286556,0.0012189419178963942,0.531106221244249,1,0.8379307550356547
B_001090,36,Urban,Salaried,Thin File,,,,0.5948209346901662,0.045708686757235044,0.16666666666666666,0.02603262002583513,0.16666666666666666,0.03197674418604651,2871.62,5.32,389.07,0,0.004700629049707606,0.00115993551863611,0.893578715743149,0,0.7503645279845792
B_001091,37,Suburban,Salaried,Traditional,712.455162164647,87.79968779720544,2.0,0.5393826746407052,4.367741350024995e-05,0.16666666666666666,0.013552427376579945,0.16666666666666666,0.06395348837209303,7351.91,3.35,2606.02,0,0.0009554824582891281,0.003057659888991358,0.9329865973194642,0,0.7363449007629692
B_001092,50,Suburban,Self-Employed,Thin File,,,,0.7508722264115298,0.06297728885762982,0.0,0.002572670397836992,0.16666666666666666,0.00872093023255814,1449.6,27.85,491.41,0,0.0009241801602710343,0.002921973247629985,0.44288857771554335,0,0.8565429265484759
B_001093,37,Urban,Salaried,Traditional,735.7275185083752,64.90569398401324,2.0,0.8677069979153842,0.012638269388424229,0.16666666666666666,0.03729942041647015,0.16666666666666666,0.11627906976744186,7320.24,5.4,1545.31,1,0.0026414870680364724,0.0018153736752414566,0.8919783956791358,0,0.8967286848078315
B_001094,66,Rural,Self-Employed,Traditional,554.1856745134747,79.31835528012611,3.0,0.8019656539722937,0.0026657633928454773,0.16666666666666666,0.0028018119116045696,0.16666666666666666,0.011627906976744186,2482.35,17.68,2188.31,0,0.0005871024759475525,0.007622788046347133,0.6463292658531707,0,0.86684976463496
B_001095,29,Rural,Salaried,Thin File,,,,0.9337178961136972,0.021388291038927847,0.16666666666666666,6.852030323637778e-05,0.16666666666666666,0.25872093023255816,2275.44,3.12,1621.5,0,1.8010307769167717e-05,0.00615909459754114,0.9375875175035009,0,0.927109127411837
B_001096,64,Suburban,Salaried,Traditional,839.516612396513,93.66581083413324,3.0,0.8826123084119909,0.06297728885762982,0.0,0.00032617457852319754,0.16666666666666666,0.09302325581395349,636.77,8.46,137.71,1,0.00027737133584841705,0.0018574227779268007,0.8307661532306461,0,0.9224129675487065
B_001097,18,Urban,Gig Worker,Thin File,,,,0.7862844714295059,0.013523549762355815,0.0,0.009232876481718439,0.5,0.19186046511627908,8529.15,46.25,114.69,0,0.0005608508077349412,0.00010269472512095513,0.07481496299259871,1,0.8890851707860461
B_001098,43,Urban,Salaried,Traditional,688.6222124926119,57.09664821138426,3.0,0.7077782708041865,0.06297728885762982,0.3333333333333333,0.0003616779599145628,0.16666666666666666,0.09011627906976744,10000.57,8.1,682.02,0,1.8213524435184163e-05,0.0005771361519323203,0.8379675935187041,0,0.7683292820781376
B_001099,31,Urban,Gig Worker,Traditional,681.6509232286004,80.46642452607934,3.0,0.6875358455914312,0.34157344117074456,0.0,0.00126301954546745,0.16666666666666666,0.3866279069767442,3345.82,11.35,326.76,1,0.00019686479544063642,0.0008322843435342896,0.7729545909181839,1,0.7412958904444922
B_001100,55,Urban,Salaried,Traditional,648.3618975659041,85.15594652778283,3.0,0.8748633607345282,0.07693287724374305,0.3333333333333333,0.008334428972030978,0.0,0.14534883720930233,1104.29,6.04,14031.11,0,0.003916347213895527,0.10999959135022128,0.8791758351670333,0,0.8476851505274745
B_001101,54,Rural,Self-Employed,Traditional,705.1592537891896,87.39688477802633,1.0,0.8130382795342542,0.2116792551557189,0.0,0.0026805664374959406,0.0,0.03488372093023256,9210.62,21.73,1546.01,0,0.00015042604647894897,0.0014406498071112125,0.5653130626125227,0,0.8430153632204114
B_001102,28,Urban,Gig Worker,Traditional,742.0218409328243,96.72137663274334,3.0,0.8728035301373606,0.07118626533802896,0.0,0.0020157034594539664,0.3333333333333333,0.0436046511627907,7954.93,28.51,674.48,0,0.00013105748140251934,0.000720871712996435,0.4296859371874375,1,0.9150458854672716
B_001103,53,Urban,Gig Worker,Traditional,653.454395800738,62.41921219529437,4.0,0.7588213690554899,0.04585873032663473,0.0,0.005571462895634183,0.0,0.08139534883720931,1861.62,10.28,425.83,0,0.001554250159356802,0.0019674369369488583,0.794358871774355,1,0.8656530654297545
B_001104,30,Urban,Self-Employed,Traditional,480.7398609359343,76.4222467676929,2.0,0.710677288192218,0.06709623806322589,0.0,0.0055825296786970475,0.16666666666666666,0.14534883720930233,7381.7,10.39,4926.55,1,0.00039185757437220584,0.005769233028918876,0.7921584316863375,0,0.8352097726771412
B_001105,60,Suburban,Gig Worker,Thin File,,,,0.6527130593372569,0.020425686243007113,0.0,0.003288281607603707,0.16666666666666666,0.00872093023255814,5179.52,11.65,237.61,1,0.0003293955073836071,0.00038366062613168195,0.7669533906781356,1,0.8202288237957263
B_001106,20,Urban,Salaried,Thin File,,,,0.36838261503231473,0.1587135969489792,0.0,0.00019771429556695447,0.0,0.07267441860465117,3156.14,7.39,382.64,0,3.381320610931437e-05,0.0010365066864942217,0.8521704340868175,0,0.6365772284314636
B_001107,50,Urban,Salaried,Traditional,649.8990873555096,72.58416599118225,2.0,0.4471754511945991,0.010789415002227522,0.0,0.006986462185668459,0.3333333333333333,0.061046511627906974,1975.65,6.41,609.81,0,0.0018356945895985591,0.002659764075115988,0.8717743548709744,0,0.7203509010966314
B_001108,23,Urban,Salaried,Traditional,562.3069293794717,92.9001134440923,2.0,0.6055920185381752,0.0062503587984199345,0.16666666666666666,0.00022316993469314,0.16666666666666666,0.2180232558139535,8179.26,9.05,4513.7,1,1.3801647114832047e-05,0.004768019645418544,0.818963792758552,0,0.7675875682962283
B_001109,67,Rural,Salaried,Traditional,734.1930387785983,73.84037837900588,2.0,0.7218573489532419,0.1869547943406864,0.0,0.006505617594872545,0.3333333333333333,0.10755813953488372,2873.96,3.3,4544.39,1,0.0011749506659620439,0.013684695278922469,0.9339867973594722,0,0.804842236174415
B_001110,27,Urban,Gig Worker,Traditional,819.5065811347202,80.92346078587515,1.0,0.7291991044663103,0.06297728885762982,0.0,0.0019279029043253778,0.0,0.09883720930232558,1619.29,9.88,808.03,0,0.0006209082111349792,0.004307974498111644,0.8023604720944191,1,0.8457063655758661
B_001111,22,Rural,Salaried,Traditional,722.3498855772189,86.77125131828176,1.0,0.8475257522164543,0.06297728885762982,0.3333333333333333,0.003853951154398968,0.3333333333333333,0.1569767441860465,8561.48,7.12,17666.88,1,0.00023299379160028524,0.017867107172369556,0.8575715143028606,0,0.8382030227842716
B_001112,40,Rural,Salaried,Traditional,817.9760043333208,92.482204125269,0.0,0.7656791193072352,0.06297728885762982,0.0,0.0038436792231582974,0.16666666666666666,0.011627906976744186,5245.24,2.01,3577.17,0,0.0003801453375212287,0.005895274481036014,0.9597919583916783,0,0.8639463729963286
B_001113,27,Urban,Gig Worker,Traditional,743.493483650057,95.15297067391391,0.0,0.4797820349781767,0.02943500253966765,0.0,0.03556260804252677,0.3333333333333333,0.0029069767441860465,4389.85,31.14,416.76,0,0.004200211536191314,0.0008087346283330964,0.3770754150830167,1,0.731060516727188
B_001114,61,Suburban,Salaried,Traditional,736.5480788542154,73.32710395017573,2.0,0.9708656234756253,0.022811334737318698,0.16666666666666666,0.005465360367779161,0.3333333333333333,0.5261627906976745,5787.5,0.49,252.71,0,0.0004896691581412751,0.0003645186673985727,0.990198039607922,0,0.9452560779832837
