borrower_id,age,location,employment_type,borrower_type,credit_score,traditional_payment_history_pct,credit_inquiries,utility_on_time_pct,rent_avg_days_late,mobile_disconnects,avg_bank_balance,overdraft_events,job_tenure_months,monthly_income,income_fluctuation_pct,existing_debt,is_default,savings_ratio,debt_to_income_ratio,income_stability_score,is_gig_worker,payment_reliability_score,risk_probability,risk_category
B_001520,51,Urban,Salaried,Traditional,694.2869765163011,69.61302845239614,5.0,0.9618892859964588,0.104408923238604,0.0,0.0009136515983889,0.0,0.127906976744186,18260.08,6.69,1543.62,1,2.5013851724437837e-05,0.0007187361990458,0.8661732346469295,0,0.9496219660266484,0.14215584099292755,Low Risk
B_001521,29,Rural,Salaried,Thin File,,,,0.6126525476651354,0.2482839381859163,0.0,0.0052018160366817,0.3333333333333333,0.1075581395348837,823.61,6.93,299.85,0,0.0032800529961151,0.0031374430348837,0.8613722744548911,0,0.7318410923767928,0.3874533474445343,Medium Risk
B_001522,62,Urban,Salaried,Traditional,765.3492470113272,74.03349616047726,2.0,0.7316148311845542,0.0082670617907754,0.0,0.001768239592144,0.3333333333333333,0.0872093023255814,2655.01,8.8,5669.5,0,0.0003470651500735,0.0184850330703471,0.823964792958592,0,0.8633272970550443,0.1244298443198204,Low Risk
B_001523,24,Rural,Salaried,Thin File,,,,0.8822167667248912,0.0404354595806382,0.1666666666666666,0.0074135421839784,0.0,0.0494186046511627,1927.12,1.14,1391.93,0,0.0019967866297962,0.0062424122672022,0.9771954390878176,0,0.895644412154921,0.18916232883930206,Low Risk
B_001524,27,Urban,Salaried,Thin File,,,,0.5455220681318146,0.0564677090364111,0.0,0.0073604093967871,0.3333333333333333,0.1046511627906976,1747.61,1.15,1795.25,0,0.0021861625542022,0.0088835490524767,0.976995399079816,0,0.7558207213549839,0.22780971229076385,Medium Risk
B_001525,62,Rural,Self-Employed,Thin File,,,,0.7129396588739274,0.0978920704361058,0.0,0.0018592603161932,0.3333333333333333,0.1104651162790697,5213.84,33.2,284.66,0,0.0001851279751185,0.0004592341995871,0.3358671734346869,0,0.8271022083061319,0.2562865614891052,Medium Risk
B_001526,34,Suburban,Gig Worker,Traditional,604.3409503702226,75.94438256805388,2.0,0.7442481865054129,0.0877924792288198,0.0,0.001585056818352,0.1666666666666666,0.0755813953488372,2169.42,38.33,184.25,1,0.0003812653096173,0.0007218630259891,0.2332466493298661,1,0.8457863494840605,0.39981991052627563,Medium Risk
B_001527,43,Rural,Salaried,Traditional,714.3017752108433,88.37800399342875,5.0,0.8701404498425686,0.0421217026980614,0.0,0.0295829785457876,0.3333333333333333,0.1337209302325581,701.49,9.11,814.3,0,0.021846726063216,0.0100317351556117,0.8177635527105422,0,0.922433714111866,0.06818070262670517,Low Risk
B_001528,38,Urban,Salaried,Traditional,650.4985963755856,81.30331002923994,0.0,0.5083841439786473,0.0629772888576298,0.1666666666666666,0.0166976764178205,0.1666666666666666,0.1627906976744186,4385.59,6.63,1517.65,0,0.0019743403313647,0.0029844707661828,0.8673734746949393,0,0.7019655519987014,0.16619017720222473,Low Risk
B_001529,45,Suburban,Gig Worker,Thin File,,,,0.6347648708645297,0.1153340583595415,0.1666666666666666,0.0087300613713244,0.0,0.0145348837209302,1171.53,38.49,4611.86,1,0.0038666380822036,0.0340726440947432,0.2300460092018403,1,0.7494488845910692,0.3598001301288605,Medium Risk
B_001530,63,Rural,Self-Employed,Traditional,839.4385695875593,62.661743545604345,1.0,0.7574836868415069,1.0251872912397197e-05,0.0,0.0010255218971588,0.6666666666666666,0.0494186046511627,5509.56,46.48,3073.54,0,9.66663795223978e-05,0.0048198006573001,0.0702140428085618,0,0.8787387678588796,0.1730683445930481,Low Risk
B_001531,19,Urban,Gig Worker,Thin File,,,,0.8153498266409905,0.0736791751607189,0.0,0.0012633252577067,0.1666666666666666,0.0174418604651162,1855.21,23.1,714.09,0,0.0003561676844914,0.003320099265623,0.5379075815163035,1,0.8855711607722796,0.15915046632289886,Low Risk
B_001532,60,Urban,Salaried,Traditional,696.9735631091296,93.5551907042404,1.0,0.7539293152112941,0.083564684650412,0.0,0.0040050341430638,0.1666666666666666,0.0261627906976744,1551.68,6.33,3281.32,0,0.0013416703037918,0.018300735164906,0.8733746749349871,0,0.8518952522105234,0.1753375381231308,Low Risk
B_001533,18,Urban,Salaried,Thin File,,,,0.5508192601531229,0.0797447727770255,0.1666666666666666,0.0001815319276997,0.1666666666666666,0.2005813953488372,2045.8,7.64,1337.44,0,4.8818040803353466e-05,0.0056489430910041,0.8471694338867775,0,0.7181528649101205,0.24096442759037018,Medium Risk
B_001534,68,Rural,Salaried,Thin File,,,,0.7039377704397645,0.0629772888576298,0.3333333333333333,0.0002368047005661,0.0,0.0087209302325581,1467.88,1.24,913.61,0,8.808900746401591e-05,0.005376369099351,0.975195039007802,0,0.7664090318959267,0.3027438223361969,Medium Risk
B_001535,53,Suburban,Self-Employed,Traditional,674.1962707781191,88.74869409120821,0.0,0.8890660100846409,0.0147280634935982,0.0,0.0005303088311155,0.1666666666666666,0.0872093023255814,11278.8,45.96,159.45,1,2.3742294510922473e-05,0.0001086799554404,0.0806161232246449,0,0.940114585994241,0.3754253685474396,Medium Risk
B_001536,68,Suburban,Salaried,Thin File,,,,0.6142641678641546,0.0848138416616538,0.0,0.0006501887905553,0.0,0.2616279069767442,1817.29,4.5,1306.17,0,0.0001887765224408,0.0062115630794716,0.90998199639928,0,0.7816879314335812,0.12640751898288727,Low Risk
B_001537,43,Urban,Salaried,Traditional,654.1649594351461,66.72339599703834,1.0,0.8237685663195489,0.101382299638984,0.0,0.0032679007916499,0.0,0.1220930232558139,6674.61,1.2,887.87,0,0.0002537256307541,0.0011388008592252,0.975995199039808,0,0.8814695932680792,0.14350005984306335,Low Risk
B_001538,46,Urban,Salaried,Traditional,712.1169999364295,83.60738443061148,1.0,0.6627529900966349,0.1014365216688981,0.0,0.0112788046912317,0.1666666666666666,0.375,4203.98,9.99,1684.0,0,0.0013914624918955,0.0034568027778316,0.8001600320064015,0,0.800945538547648,0.09310538321733475,Low Risk
B_001539,38,Rural,Salaried,Thin File,,,,0.8708718894340077,0.0629772888576298,0.0,0.0021673163493336,0.0,0.1104651162790697,5768.47,3.07,810.93,0,0.0001948823808446,0.0012042593890562,0.9385877175435092,0,0.916542758059715,0.1815948784351349,Low Risk
B_001540,28,Urban,Self-Employed,Traditional,792.1213050584288,71.91918448529738,3.0,0.974277726350775,0.0226477535450603,0.0,0.0011632962130059,0.0,0.8023255813953488,572.2,31.5,599.84,0,0.0010660429067174,0.0090551689571957,0.3698739747949591,0,0.9803445371118692,0.10747150331735611,Low Risk
B_001541,57,Suburban,Salaried,Traditional,714.3052710081427,91.64089461001431,2.0,0.8939273688289149,0.0361681857316563,0.0,0.007279864412138,0.1666666666666666,0.6656976744186046,3610.34,6.38,1451.79,1,0.001046250566092,0.0034700720102592,0.8723744748949793,0,0.9361132286949604,0.058778759092092514,Low Risk
B_001542,28,Rural,Self-Employed,Traditional,693.6085182925874,84.34430972778686,0.0,0.5807589031782241,0.0092705399347434,0.3333333333333333,0.0030973948853812,0.0,0.0465116279069767,4479.27,17.08,1567.21,0,0.0003590060471091,0.0030176423572172,0.6583316663332668,0,0.7209316229420224,0.304993212223053,Medium Risk
B_001543,53,Urban,Salaried,Traditional,558.509356079754,78.75913452202329,3.0,0.7467664217321335,0.1941917111829401,0.1666666666666666,0.0004062508044053,0.1666666666666666,0.0261627906976744,1966.64,3.78,1146.82,0,0.0001100575223258,0.0050371997189278,0.9243848769753952,0,0.7817923641778515,0.44221994280815125,Medium Risk
B_001544,66,Suburban,Salaried,Traditional,629.5844284658448,59.1098958089356,0.0,0.686040294501206,0.286340016903932,0.1666666666666666,0.0081699965489164,0.0,0.0930232558139534,5265.05,1.8,1413.42,0,0.0008047012178953,0.0023122094971813,0.963992798559712,0,0.7237848088460901,0.29471343755722046,Medium Risk
B_001545,56,Urban,Salaried,Thin File,,,,0.8317772388031407,0.0175824879989559,0.0,0.0031969347904991,0.1666666666666666,0.1337209302325581,4626.54,4.39,655.94,0,0.0003586896984695,0.001214586470318,0.9121824364872976,0,0.9106138730018836,0.1957595944404602,Low Risk
B_001546,57,Suburban,Salaried,Traditional,611.8134710852678,68.40554041772039,2.0,0.4585285698425734,0.0154689996826343,0.0,2.553716239000041e-05,0.0,0.1947674418604651,971.13,5.36,771.99,0,2.113155791481144e-05,0.0068682151673712,0.8927785557111425,0,0.7246235850164964,0.1285412758588791,Low Risk
B_001547,52,Urban,Salaried,Traditional,699.8762610362212,68.38952517666512,2.0,0.5221443112910459,0.1002960005614737,0.0,0.0011565909245571,0.1666666666666666,0.002906976744186,1395.5,8.61,2027.31,1,0.0004342450665016,0.0125669991273337,0.8277655531106223,0,0.7309833554770808,0.4175947308540344,Medium Risk
B_001548,51,Suburban,Self-Employed,Traditional,832.931854678888,87.78347690557692,2.0,0.7038972190762767,0.1171209246595513,0.1666666666666666,0.0012296561497512,0.0,0.1773255813953488,9917.62,31.68,4069.25,0,6.375343775100188e-05,0.003541612145289,0.3662732546509302,0,0.7834789988069397,0.10849259048700333,Low Risk
B_001549,64,Urban,Gig Worker,Traditional,801.4209274129294,70.32305822016517,0.0,0.5895967406918693,0.0914015905431965,0.0,0.0051022761315637,0.0,0.0784883720930232,1466.88,49.65,1692.82,0,0.0018068560543702,0.009980422460901,0.0068013602720544,1,0.7673778931829756,0.10860403627157211,Low Risk
B_001550,41,Urban,Salaried,Thin File,,,,0.3970754450466449,0.0629772888576298,0.1666666666666666,0.0207560063946032,0.0,0.0145348837209302,8630.49,4.94,1511.94,0,0.0012464819336818,0.0015041992222424,0.9011802360472096,0,0.6463112025327002,0.2685728371143341,Medium Risk
B_001551,39,Suburban,Salaried,Traditional,742.3547257619863,73.89352216070158,2.0,0.6552102693546845,0.0125626888689798,0.1666666666666666,0.0281118912502487,0.3333333333333333,0.0697674418604651,2645.88,5.08,1506.63,0,0.0055089712830213,0.0049190741560425,0.8983796759351872,0,0.7905029946833151,0.0785578042268753,Low Risk
B_001552,22,Urban,Unemployed,Thin File,,,,0.5638868878427773,0.0629772888576298,0.1666666666666666,0.0001468845405783,0.3333333333333333,0.0552325581395348,2800.57,7.73,1708.94,1,2.8875170873789243e-05,0.0052725164908327,0.845369073814763,0,0.7297169239307664,0.6765521764755249,High Risk
B_001553,50,Suburban,Salaried,Traditional,797.1271480535041,46.622127749408634,1.0,0.7805047736501053,0.1572665186990944,0.0,0.0026236224377212,0.5,0.0,7717.3,7.15,99.23,0,0.0001759762028795,9.759212184678968e-05,0.8569713942788559,0,0.8430724312153244,0.22690871357917786,Medium Risk
B_001554,53,Urban,Salaried,Traditional,555.0426723243855,94.31872757953602,1.0,0.6029382783089756,0.0507431059741445,0.1666666666666666,0.0023973138573712,0.0,0.2790697674418604,1591.51,8.17,8413.42,1,0.0007846043650452,0.0457708636639924,0.8365673134626928,0,0.752912874028911,0.483162522315979,Medium Risk
B_001555,64,Suburban,Salaried,Traditional,753.026252886893,86.37311806745713,0.0,0.5341054877622847,0.0629772888576298,0.0,0.0007812985795855,0.1666666666666666,0.0436046511627907,1717.29,8.09,242.62,0,0.0002394090389613,0.0012098330313465,0.8381676335267054,0,0.7481595572238533,0.16757990419864655,Low Risk
B_001556,37,Urban,Self-Employed,Thin File,,,,0.6301481957775819,0.0820661849884687,0.0,0.0018730988902258,0.0,0.1191860465116279,4120.43,38.33,6432.45,0,0.000236355649648,0.0135118316697298,0.2332466493298661,0,0.7904542423922503,0.29897648096084595,Medium Risk
B_001557,36,Suburban,Salaried,Thin File,,,,0.648484099599326,0.0623790002842985,0.0,0.0036833637248664,0.0,0.0290697674418604,6976.6,2.05,478.38,0,0.0002735576892028,0.0005803261546728,0.958991798359672,0,0.8055283497143735,0.18160146474838257,Low Risk
B_001558,52,Urban,Salaried,Traditional,663.297059460965,88.93209248216377,3.0,0.7477796196615406,0.1943416618911213,0.0,0.0003063032829683,0.3333333333333333,0.1075581395348837,2668.14,5.69,21309.38,0,6.134704360553052e-05,0.0691739434998039,0.8861772354470896,0,0.815587311263434,0.3319888114929199,Medium Risk
B_001559,69,Urban,Salaried,Traditional,589.2597837475153,75.86564157794342,4.0,0.9320470165151392,0.0071594340491836,0.0,0.0003446803594091,0.1666666666666666,0.0436046511627907,5834.35,2.94,300.99,1,3.070914301454308e-05,0.0004331829045698,0.9411882376475298,0,0.9638756780428146,0.38006898760795593,Medium Risk
B_001560,60,Urban,Salaried,Thin File,,,,0.9186139538075612,0.0720671015082822,0.0,0.0060204726519103,0.1666666666666666,0.0116279069767441,543.69,9.98,776.89,0,0.0057457433752642,0.0123467876787338,0.8003600720144031,0,0.937686846451296,0.11036031693220139,Low Risk
B_001561,34,Suburban,Salaried,Thin File,,,,0.8293066705362738,0.1237334996017878,0.0,0.0317456276882678,0.0,0.0581395348837209,2771.42,4.53,2559.41,0,0.0059390648575876,0.0079865567723078,0.9093818763752752,0,0.8775332853876006,0.21541154384613037,Medium Risk
B_001562,62,Urban,Self-Employed,Traditional,741.4011121760569,61.57489508651338,0.0,0.5695395393613156,0.0393536365870857,0.0,0.0060767644655745,0.1666666666666666,0.2470930232558139,1694.26,5.37,272.98,0,0.0018623823943359,0.0013816576314552,0.8925785157031407,0,0.772963678704532,0.11447335034608841,Low Risk
B_001563,60,Rural,Self-Employed,Thin File,,,,0.7746960864647455,0.0833256229159144,0.3333333333333333,0.0349137440050084,0.5,0.1686046511627907,7308.06,30.84,4755.86,0,0.0024766457009779,0.005625114191305,0.3830766153230647,0,0.7956836896909318,0.3717195689678192,Medium Risk
B_001564,51,Rural,Salaried,Traditional,507.0553708949259,84.04220317568021,1.0,0.6602526963230473,0.0208005553051835,0.1666666666666666,0.001643610902587,0.1666666666666666,0.0116279069767441,3156.67,7.23,42.81,1,0.0002712384675917,0.0001036672032252,0.855371074214843,0,0.7905528482366353,0.676863431930542,High Risk
B_001565,26,Urban,Salaried,Traditional,827.0644412921205,77.49951200472009,1.0,0.6751934975259926,0.1367981054030086,0.0,0.0005534818188549,0.0,0.0610465116279069,2291.38,5.55,1053.07,0,0.0001275705834962,0.0039672514050547,0.888977795559112,0,0.7965573171420937,0.09968079626560211,Low Risk
B_001566,43,Suburban,Self-Employed,Traditional,679.0393410690529,86.20918121643041,2.0,0.8420359176817254,0.0629772888576298,0.0,0.0006620504254403,0.1666666666666666,0.005813953488372,8216.92,28.97,255.35,0,4.142379254227123e-05,0.0002554550133014,0.4204840968193639,0,0.9021247721835736,0.2056688666343689,Medium Risk
B_001567,19,Urban,Gig Worker,Thin File,,,,0.9445693607645372,0.3550508411928599,0.1666666666666666,0.0004321140598505,0.6666666666666666,0.0610465116279069,2638.56,10.49,4490.03,0,8.676485277137748e-05,0.0147278751061413,0.7901580316063215,1,0.8324360946910774,0.4246373474597931,Medium Risk
B_001568,26,Urban,Salaried,Traditional,562.2069731531939,86.54407227964835,0.0,0.5779709920088026,0.0079120138159703,0.3333333333333333,0.0008458446237109,0.1666666666666666,0.0494186046511627,4716.55,2.81,497.83,0,9.34028156013033e-05,0.0009006977305769,0.9437887577515504,0,0.7199452251929435,0.3216988742351532,Medium Risk
B_001569,26,Suburban,Salaried,Traditional,785.6660600131892,81.88539640239847,0.0,0.6729223568780769,0.0629772888576298,0.0,0.0001478628197441,0.3333333333333333,0.0697674418604651,4409.17,4.17,3718.28,1,1.794601507146836e-05,0.0072927968845036,0.9165833166633328,0,0.8175679917817495,0.24967646598815918,Medium Risk
B_001570,57,Suburban,Salaried,Traditional,696.0200074533467,72.66853555266259,3.0,0.6051266218001468,0.0629772888576298,0.0,0.0104648560444883,0.0,0.2587209302325581,4067.18,4.7,1133.5,1,0.0013345559078552,0.0024008087143966,0.905981196239248,0,0.7836701242427844,0.18230631947517395,Low Risk
B_001571,34,Suburban,Salaried,Traditional,771.1060991817039,86.52780167071816,4.0,0.680691364568778,0.3736847665388628,0.5,0.000142196952909,0.1666666666666666,0.0348837209302325,3074.76,1.5,189.31,0,2.53856922625291e-05,0.0005195726854911,0.96999399879976,0,0.6282402523227302,0.14836549758911133,Low Risk
B_001572,18,Urban,Salaried,Thin File,,,,0.4723458655251915,0.007845374106776,0.1666666666666666,0.0010450874804744,0.0,0.1744186046511628,16097.65,0.37,938.34,0,3.2795786796355566e-05,0.0004913022479733,0.9925985197039408,0,0.7004859871972295,0.27821698784828186,Medium Risk
B_001573,42,Urban,Gig Worker,Thin File,,,,0.8352984852436077,0.0629772888576298,0.3333333333333333,0.0069303130377159,0.1666666666666666,0.2267441860465116,2010.11,40.57,261.65,1,0.0017897393801633,0.0011136705812889,0.1884376875375075,1,0.8320893892978483,0.40558239817619324,Medium Risk
B_001574,60,Urban,Salaried,Thin File,,,,0.7169042372241202,0.0332706544712544,0.0,0.0226902069710583,0.1666666666666666,0.0697674418604651,2055.33,9.67,336.36,0,0.0057243496857125,0.0014037350075382,0.8065613122624526,0,0.8484709222706837,0.2113836109638214,Medium Risk
B_001575,57,Suburban,Gig Worker,Thin File,,,,0.8549036672197489,0.0308743855690046,0.0,0.0023444460207873,0.1666666666666666,0.0348837209302325,1469.83,33.51,102.07,0,0.0008309920029585,0.0005875780606675,0.3296659331866376,1,0.918189517939173,0.33684241771698,Medium Risk
B_001576,59,Suburban,Self-Employed,Traditional,631.0638340216389,87.87933848880678,2.0,0.6639699061446528,0.3099259602975903,0.3333333333333333,0.0033094165137477,0.3333333333333333,0.0784883720930232,3517.78,34.64,1171.36,0,0.0004887295083941,0.0028710577390805,0.3070614122824566,0,0.6723404983163825,0.5171834230422974,Medium Risk
B_001577,42,Suburban,Gig Worker,Traditional,751.6077170193026,77.1072503891078,2.0,0.8560152276682392,0.1894805013822238,0.0,0.0047064195432948,0.3333333333333333,0.1133720930232558,6643.27,6.76,417.65,0,0.000367191739877,0.0005309224754403,0.8647729545909182,1,0.8711634634194525,0.131532683968544,Low Risk
B_001578,56,Urban,Salaried,Traditional,706.6311383490993,86.14591113762225,1.0,0.5927834323399949,0.0358783567417091,0.0,0.0007481797536607,0.0,0.1162790697674418,11070.53,1.1,1284.97,0,3.441905279333803e-05,0.0009919834756284,0.9779955991198244,0,0.7856282091474847,0.18219885230064392,Low Risk
B_001579,52,Urban,Salaried,Traditional,765.531589121059,56.39173225217925,2.0,0.6311702780123185,0.1023410798539485,0.3333333333333333,0.0024534426245077,0.1666666666666666,0.1453488372093023,2604.58,0.56,2358.87,0,0.0004901680970967,0.0078318347123625,0.9887977595519106,0,0.718216148383308,0.2576490342617035,Medium Risk
B_001580,20,Urban,Unemployed,Thin File,,,,0.5339219027175093,0.0141034663444327,0.0,0.0012219725821366,0.1666666666666666,0.2470930232558139,3712.52,34.4,296.79,0,0.0001715548908862,0.0006787925267603,0.3118623724744949,0,0.7627299114554249,0.25413915514945984,Medium Risk
B_001581,67,Urban,Self-Employed,Traditional,541.8192407248873,79.89174665929959,1.0,0.6819443298423696,0.0729337906407537,0.1666666666666666,0.0008016997763551,0.3333333333333333,0.0348837209302325,10072.31,27.01,1457.48,0,4.072386864369915e-05,0.0012400675794937,0.4596919383876776,0,0.7857586943956254,0.7127216458320618,High Risk
B_001582,54,Urban,Gig Worker,Thin File,,,,0.9055607570912686,0.1821099802576639,0.1666666666666666,0.0005038341511917,0.3333333333333333,0.0726744186046511,7008.14,32.99,270.17,1,3.710521206029292e-05,0.0003202180928471,0.3400680136027205,1,0.8648140511350018,0.43775802850723267,Medium Risk
B_001583,61,Rural,Salaried,Traditional,756.0688766212573,60.29845303150512,2.0,0.6804094530746486,0.2450000548039959,0.0,0.0145455641571883,0.0,0.0377906976744186,1141.89,3.66,1070.75,0,0.0066054101929499,0.008105380291332,0.9267853570714146,0,0.7667047100961255,0.07654687762260437,Low Risk
B_001584,61,Rural,Salaried,Traditional,650.4620093451601,86.38242183055533,0.0,0.7720303935429464,0.0460222299025912,0.1666666666666666,0.0007633634615462,0.0,0.0784883720930232,2807.08,5.8,1674.38,1,0.0001426400228532,0.0051536029448824,0.883976795359072,0,0.8388751944673625,0.22482559084892273,Medium Risk
B_001585,68,Suburban,Self-Employed,Thin File,,,,0.8886925974051882,0.0629772888576298,0.0,0.0007604286240489,0.1666666666666666,0.0203488372093023,5264.5,10.3,545.61,0,7.512547337477584e-05,0.0008841673935154,0.7939587917583519,0,0.9254531120453052,0.27783694863319397,Medium Risk
B_001586,47,Urban,Salaried,Traditional,670.1064342733837,91.06473062542672,4.0,0.5158300181196174,0.0234236216144968,0.1666666666666666,0.0031501811987013,0.1666666666666666,0.1133720930232558,820.65,4.45,1698.53,0,0.0019971407888625,0.0179011509316907,0.910982196439288,0,0.7175545892421262,0.13958695530891418,Low Risk
B_001587,55,Urban,Salaried,Traditional,729.2844542904941,83.94071180140983,2.0,0.9329679666687368,0.0924408446716923,0.3333333333333333,0.0006918471783646,0.1666666666666666,0.0174418604651162,6580.1,6.02,4835.8,0,5.442333283275453e-05,0.0063541260443116,0.8795759151830369,0,0.8720850632661941,0.4086563289165497,Medium Risk
B_001588,51,Rural,Salaried,Traditional,650.2882895436098,97.8474009790778,4.0,0.6877909780039265,0.0449030603450347,0.1666666666666666,0.0097325325656396,0.0,0.0901162790697674,1189.91,3.69,2892.46,0,0.0042434161946182,0.0210345360998202,0.9261852370474096,0,0.7970912375651196,0.18411360681056976,Low Risk
B_001589,29,Urban,Salaried,Traditional,718.3141792935286,90.27666548692206,2.0,0.9199951304495034,0.0240642638940844,0.0,0.1190030340716902,0.3333333333333333,0.0726744186046511,1668.77,5.53,1059.26,0,0.0369583956796418,0.0054838086455383,0.8893778755751152,0,0.9527782860565264,0.15333868563175201,Low Risk
B_001590,36,Rural,Salaried,Traditional,685.3844243727482,75.60789763344653,1.0,0.7831102153027938,0.0629772888576298,0.1666666666666666,0.0012417215927958,0.1666666666666666,0.1162790697674418,2938.91,0.13,371.2,0,0.0002205505549078,0.0010803930366254,0.9973994798959795,0,0.8393285876607746,0.21727722883224487,Medium Risk
B_001591,54,Urban,Salaried,Traditional,645.4244877203756,92.12380351230728,2.0,0.930626897942784,0.0906704375167674,0.0,0.0261705573882098,0.0,0.1017441860465116,16027.58,2.54,598.49,0,0.0008457503238266,0.000309762670114,0.9491898379675936,0,0.9381123177163616,0.1024102121591568,Low Risk
B_001592,61,Urban,Salaried,Thin File,,,,0.3254030663671324,0.0067136872893709,0.1666666666666666,0.0190096557987935,0.0,0.0813953488372093,18910.16,2.98,1649.02,0,0.0005202771699076,0.0007418546458773,0.9403880776155232,0,0.6273540936634217,0.12419212609529495,Low Risk
B_001593,66,Rural,Self-Employed,Traditional,850.0,73.77699790089368,4.0,0.8188609126541947,0.342481808070501,0.0,0.0039649858397147,0.1666666666666666,0.0348837209302325,1684.64,20.79,342.86,0,0.0012234119230743,0.0017488891916228,0.5841168233646732,0,0.806685913905947,0.2629372477531433,Medium Risk
B_001594,34,Urban,Salaried,Traditional,625.1570696139455,96.04927580229376,1.0,0.5928922898799313,0.0549060948484396,0.0,0.0198495899858779,0.0,0.1831395348837209,2595.05,8.1,13342.54,0,0.0039665922353919,0.0445266992739721,0.8379675935187041,0,0.7799743164854338,0.24184772372245789,Medium Risk
B_001595,27,Suburban,Salaried,Traditional,660.0045126990744,77.25601010771132,0.0,0.7478500713063326,0.1484742236076464,0.0,0.0014740017522202,0.0,0.066860465116279,6613.25,6.3,3448.88,0,0.0001154602961091,0.0045050190966611,0.873974794958992,0,0.8293827685708723,0.2403874397277832,Medium Risk
B_001596,66,Suburban,Gig Worker,Traditional,626.5510080293575,89.0936577325932,1.0,0.6710231516549895,0.0373903040384868,0.1666666666666666,0.0047673174213645,0.3333333333333333,0.0290697674418604,2232.84,42.93,443.03,1,0.0011090718927818,0.0017049181577306,0.14122824564913,1,0.7909611512826153,0.5870205163955688,Medium Risk
B_001597,64,Urban,Salaried,Traditional,634.9426891577933,80.43942225523229,2.0,0.694744788159944,0.1083121940905652,0.5,0.0085837678744086,0.3333333333333333,0.0465116279069767,5231.57,3.42,598.4,0,0.000850861700367,0.0009772499127241,0.9315863172634528,0,0.7148787358528025,0.3126956820487976,Medium Risk
B_001598,29,Urban,Salaried,Thin File,,,,0.9455673550178364,0.0629772888576298,0.0,0.0112403460915271,0.1666666666666666,0.0784883720930232,1557.15,2.3,3175.25,0,0.0037447266572396,0.0176464933262866,0.953990798159632,0,0.9538904908516292,0.06718646734952927,Low Risk
B_001599,33,Suburban,Self-Employed,Thin File,,,,0.8886991051197558,0.0200163240871558,0.1666666666666666,0.0072215548976945,0.1666666666666666,0.0523255813953488,7244.83,44.13,1414.04,0,0.0005165770911059,0.0016774080811652,0.1172234446889379,0,0.905011322000398,0.2666085362434387,Medium Risk
B_001600,41,Suburban,Gig Worker,Traditional,679.5309197342953,60.15208175422359,0.0,0.8309061420639027,0.0644523915899493,0.3333333333333333,0.0026654438720582,0.1666666666666666,0.0959302325581395,1124.18,29.53,2372.15,0,0.0012346270343312,0.0182566572298549,0.4092818563712743,1,0.8294506868882998,0.3621465563774109,Medium Risk
B_001601,36,Urban,Salaried,Traditional,762.103726821529,78.78033947310702,2.0,0.6788156585368635,0.0629772888576298,0.0,0.0026859469729077,0.0,0.0319767441860465,816.87,2.19,32590.69,0,0.0017120573529872,0.3453200161958557,0.9561912382476498,0,0.8205146426111427,0.0962493047118187,Low Risk
B_001602,25,Rural,Salaried,Traditional,743.4754636395448,92.16110420570271,4.0,0.5659621151465903,0.0629772888576298,0.1666666666666666,0.0086411398713183,0.3333333333333333,0.0959302325581395,7629.54,0.37,2963.1,0,0.0005869277757633,0.0033514528087101,0.9925985197039408,0,0.730754537582673,0.1387828141450882,Low Risk
B_001603,48,Urban,Self-Employed,Traditional,667.0132651179028,87.73580441556574,2.0,0.4613194500552487,0.016862592323427,0.1666666666666666,0.0039808013528948,0.1666666666666666,0.005813953488372,2718.43,26.93,3027.29,0,0.0007608144241637,0.0096334800818677,0.4612922584516903,0,0.692267613997263,0.2845028340816498,Medium Risk
B_001604,38,Urban,Salaried,Traditional,557.2908206564636,76.151325772317,3.0,0.9142527408232568,0.0629772888576298,0.0,0.0643175751785629,0.3333333333333333,0.6017441860465116,2689.02,5.52,423.86,0,0.0123995253736362,0.0013516911694171,0.8895779155831169,0,0.9382331837543394,0.07481546700000763,Low Risk
B_001605,34,Urban,Gig Worker,Traditional,746.3826406359202,88.4315683437007,0.0,0.9108129247846712,0.1312230767458593,0.1666666666666666,0.0024580079272814,0.1666666666666666,0.0087209302325581,1759.07,36.94,360.2,0,0.000727656455143,0.0017597259789618,0.2610522104420887,1,0.8827062060352444,0.18542097508907318,Low Risk
B_001606,40,Urban,Unemployed,Thin File,,,,0.3186556015983593,0.0847044680430164,0.0,0.0002720431313501,0.0,0.0755813953488372,6309.65,5.63,1807.42,0,2.2322167043288585e-05,0.0024682499112803,0.8873774754950994,0,0.6339164603862748,0.3015621602535248,Medium Risk
B_001607,54,Urban,Gig Worker,Traditional,681.7778770960474,77.4934025905142,1.0,0.5263005087482668,0.1048157636058435,0.3333333333333333,0.0011802734326953,0.1666666666666666,0.0348837209302325,2023.25,6.87,2272.38,0,0.000305210288047,0.0097146928672363,0.8625725145029006,1,0.6650388586257137,0.43576741218566895,Medium Risk
B_001608,33,Rural,Salaried,Thin File,,,,0.847126457720006,0.3810841332188022,0.0,0.0049817032243816,0.0,0.0261627906976744,8732.59,6.54,402.82,0,0.0002953572141197,0.0003858880179016,0.8691738347669535,0,0.8092379888943624,0.24604849517345428,Medium Risk
B_001609,23,Urban,Salaried,Thin File,,,,0.688759156825749,0.0770726801394879,0.0,0.0015457218435613,0.1666666666666666,0.0843023255813953,359.7,6.78,700.63,0,0.0022446637664114,0.016819598665692,0.8643728745749151,0,0.8212577743710281,0.36858174204826355,Medium Risk
